,Term,Ndeᵗᵢ,Ndeᶜᵗ,Ndᶜᵗeᵗᵢ,Eᵗ,LPM,TGM,LRM,included_snomed
269,etilo-eter-aire,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
270,"('curva', 'presión/volumen')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
271,"('psiquico', 'en', 'anestesia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
272,preanéstesica,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
273,"('gran', 'masa')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
274,"('optimizar', 'la', 'eficiencia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
275,"('and', 'rationality', 'of')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
276,"('anestésica', 'única')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
277,"('succinilcolina', 'en', 'anestesiologia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
278,"('tutor', 'docente')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
279,"('certificación', 'según')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
280,"('de', 'uso', 'sistémico')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,True
281,"('preventivo', 'en', 'raquianestesia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
282,"('pulmón', 'del', 'respirador')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
283,"('un', 'nuevo', 'inhalador')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
284,mecina,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
285,"('alguno', 'concepto', 'interesante')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
286,"('lo', 'corticoide', 'particulado')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
287,"('anestesia', 'en', 'enfermedad')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
288,"('riesgo', 'y', 'responsabilidad')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
289,"('hora', 'de', 'ventilación')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
290,"('la', 'sedart', '50')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
291,"('el', 'peräodo', 'expulsivo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
292,"('estudio', 'fluid')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
293,"('409', 'anestesia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
294,"('prolongada', 'y', 'recurarización')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
295,"('fructífera', 'relación')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
296,"('family', 'functioning')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
297,"('del', 'sr.', 'dr')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
298,hipnógeno,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
299,"('de', 'anestesiologo', 'europeo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
300,"('de', 'anestesia', 'organizada')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
301,"('anestesiología', 'en', 'internet')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
302,"('clinical', 'decision')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
303,"('inhalatoria', 'pediátrica')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
304,"('steinert', 'congénito', 'programado')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
305,merelo,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
306,"('paciente', 'asistido', 'mediante')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
307,"('el', 'lóbulo', 'inferior')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
308,"('3', 'mcg/ml')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
309,"('consciencia', 'versu')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
310,"('especialidad', 'en', 'ciencia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
311,"('objetivo', 'de', '3')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
312,"('objetivo', 'de', 'conseguir')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
313,"('y', 'anión', 'gap')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
314,"('neuromuscular', 'block')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
315,"('analgesia', 'para', 'estadio')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
316,"('koo', 'm.', 'intravenou')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
317,"('procedimiento', 'diagnóstico', 'y/o')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
318,"('filtro', 'epidural')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
319,"('cambio', 'térmico')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
320,"('la', 'incisión', 'quirúrgica')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
321,call,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,True
322,"('dato', 'en', 'medicina')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
323,"('de', 'analgesia/anestesia', 'obstétrica')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
324,"('cardíaca', 'para', 'detectar')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
325,"('lo', 'doctor', 'rafael')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
326,"('pediátrica', 'con', 'miopatía')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
327,"('posoperatorio', 'tra')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
328,"('epidural', 'para', 'trabajo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
329,"('foro', 'de', 'consenso')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
330,"('al', 'bloqueo', 'interescalénico')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
331,"('científico', 'la', 'comunicación')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
332,"('una', 'novedosa', 'técnica')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
333,"('elastómero', 'en', 'bloqueo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
334,"('control', 'de', 'sangrado')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,True
335,"('europeo', 'programa')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
336,"('meperidina', 'en', 'anestesiología')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
337,"('siguiendo', 'a', 'macintosh')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
338,"('como', 'estrategia', 'ahorradora')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
339,"('de', 'broncoespasmo', 'relacionado')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
340,"('formación', 'de', 'anestesiología')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
341,"('compliance', 'checklist')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
342,"('perioperatorio', 'del', 'dolor')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
343,"('pentothal', 'como', 'anestesia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
344,"('regional', 'anaesthesia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
345,"('anestesiología', 'y', 'sanidad')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
346,"('postintubación', 'orotraqueal')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
347,"('ligamento', 'arcuato', 'medio')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
348,"('development', 'and', 'evaluation')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
349,"('una', 'aproximación', 'diferente')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
350,"('anestesiología', 'en', 'coquilhatville')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
351,"('bibliográfica', 'sistemática', 'cuantitativa')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
352,"('de', 'mediano', 'ingreso')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
353,"('pectoral', 'como', 'técnica')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
354,"('postgrado', 'europeo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
355,"('atípica', 'de', 'neumotórax')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
356,"('de', 'william', 't.')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
357,"('facial', 'muscle')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
358,"('del', 'diseño', 'ergonómico')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
359,"('la', 'anestesia', 'potenciada')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
360,"('una', 'fructífera', 'relación')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
361,"('organización', 'actual')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
362,"('rationality', 'of')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
363,"('concepto', 'del', 'dolor')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
364,"('deaminasa', 'como', 'indicador')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
365,"('in', 'andalusia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
366,"('cardiocirculatorio', 'del', 'halotano')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
367,"('uso', 'sistémico')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,True
368,"('cricotiroidea', 'en', 'varón')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
369,"('lui', 'agosti')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
370,"('normalización', 'del', 'material')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
371,"('alternativa', 'al', 'bloqueo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
372,"('el', '``', 'sf')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
373,"('legal', 'su', 'uso')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
374,"('error', 'relacionado')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
375,"('una', 'noticia', 'inesperada')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
376,"('médica', 'didáctica')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
377,"('muerte', 'por', 'anestesia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
378,"('sobre', '409', 'anestesia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
379,"('hemodinámica', 'e', 'índice')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
380,"('managing', 'perioperative', 'neuromuscular')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
381,"('con', 'bajo', 'flujo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
382,ketanserina,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,True
383,"('primero', 'experimento')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
384,"('estándar', 'en', 'cuidado')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
385,"('sistema', 'grading')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
386,"('william', 't.')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
387,"('analgésica', 'en', 'analgesia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
388,"('betabloqueante', 'en', 'anestesiología')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
389,"('oxigenación', 'extracorpórea', 'venoarterial')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
390,"('del', 'anestésico', 'inhalatorio')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
391,"('su', 'proyección', 'exterior')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
392,"('sobre', 'modelo', 'físico')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
393,"('tratamiento', 'intraparto', 'extrauterino')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
394,"('central', 'y', 'cutáneo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
395,"('bloqueo', 'interfascial', 'serrato-intercostal')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
396,"('médico', 'académico')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,True
397,i.m.e,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
398,ósteoarticular,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
399,"('guiar', 'la', 'transfusión')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
400,"('comunicación', 'libre', 'oral')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
401,"('libre', 'oral')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
402,"('en', 'lenguaje', 'audiovisual')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
403,glutethimida,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
404,"('nuestra', 'nueva', 'realidad')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
405,"('ciencia', 'y', 'cultura')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
406,"('térmico', 'central')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
407,"('el', 'ganglio', 'estrellado')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,True
408,"('el', 'sistema', 'grading')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
409,"('laboratorio', 'estándar')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
410,"('contribución', 'original')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
411,"('externo', 'convencional')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
412,"('cambio', 'de', 'empresa')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
413,"('congreso', 'hispano-francé')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
414,"('alguna', 'contribución')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
415,"('en', 'paz', 'maestro')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
416,"('actual', 'en', 'anestesiología')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
417,"('coordinador', 'de', 'quirófano')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
418,"('extubación', 'ultra')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
419,"('única', 'de', 'rocuronio')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
420,"('especialidad', 'a', 'partir')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
421,"('fructífera', 'relación', 'científica')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
422,"('incisión', 'quirúrgica')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,True
423,"('ventilatoria', 'durante', 'ippv')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
424,"('de', 'anestesia', 'extraoral')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
425,"('clínica', 'como', 'problema')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
426,"('gálvez', 'giménez')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
427,"('de', 'jaume', 'raventó')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
428,"('rafael', 'gálvez')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
429,"('ósteoarticular', 'de', 'aparición')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
430,"('llegada', 'a', 'europa')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
431,"('joaquín', 'flor', 'sevilla')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
432,"('casal', 'cau')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
433,"('aparición', 'retardada')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
434,"('propósito', 'del', '150')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
435,"('estudio', 'sobre', 'modelo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
436,flande,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,True
437,"('contamo', 'actualmente')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
438,morfina-escopolamina,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
439,"('endotraqueal', 'con', 'forma')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
440,"('sobre', 'anestesia', 'general')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
441,"('antrenyl', 'como', 'medicación')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
442,"('aérea', 'superior', 'tra')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
443,"('fluid', 'day')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
444,"('error', 'en', 'anestesia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
445,"('medicamento', 'inyectable')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
446,"('canino', 'de', 'hemorragia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
447,"('gerard', 'w.')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
448,"('del', 'estudio', 'fluid')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
449,"('409', 'anestesia', 'extradural')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
450,"('sedart', '50', 'año')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
451,"('meprobamato', 'e', 'hipnógeno')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
452,"('de', '«', 'concordancia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
453,"('luso-español', 'de', 'anestesia')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
454,"('información', 'sobre', 'precio')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
455,"('la', 'medicina', 'hiperbárica')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
456,"('y', 'reanimación', 'respiratoria')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
457,"('jam', 'young')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
458,"('escala', 'empleada')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
459,"('escenario', 'europeo', 'programa')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
460,"('diré', 'qué', 'encontrará')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
461,"('of', 'anaesthesiology')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
462,"('de', 'anestesiología', 'europeo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
463,"('paciente', 'despierto', 'afecto')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
464,"('en', 'circuito', 'circular')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
465,"('de', 'tutor', 'organizada')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
466,"('orquidopexia', 'bilateral')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,True
467,"('y', 'trampa', 'docimológica')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
468,"('experimental', 'canino')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
469,"('entre', 'exposición', 'única')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
470,"('enrique', 'gálvez')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
471,"('motivación', 'del', 'anestesiólogo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
472,"('damage', 'control')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
473,"('discurso', 'del', 'santo')",1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
474,damage,1,0,2135,1,1.0004681647940077,1.0,1.0004681647940077,False
