,Term,Ndeᵗᵢ,Ndeᶜᵗ,Ndᶜᵗeᵗᵢ,Eᵗ,LPM,TGM,LRM,included_snomed
277,"('síndrome', 'de', 'good')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
278,"('e', 'inmunólogo', 'clínico')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
279,"('doña', 'tiburcia')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
280,"('vacuna', 'alrededor')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
281,"('espontáneo', 'y', 'enfisema')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
282,"('aplicación', 'ambulatoria')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
283,"('asociado', 'con', 'broncoespasmo')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
284,"('inicial', 'de', 'hipogammaglobulinemia')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
285,"('informe', 'presidencial')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
286,landsteiner,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,True
287,"('efecto', 'del', 'cloranfenicol')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
288,"('capacidad', 'funcional', 'mediante')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
289,"('síndrome', 'látex-papaya')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
290,"('ambulatoria', 'de', 'inmunoglobulina')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
291,"('diagnóstico', 'de', 'imbarazo')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
292,"('sensibilización', 'y', 'alergia')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
293,"('sai', 'reunion')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
294,"('typhi', 'en', 'conejo')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
295,"('peter', 'doherty')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
296,"('desensibilización', 'a', 'alopurinol')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
297,métoda,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
298,"('aminofilina', 'y', 'salbutamol')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
299,"('practicante', 'sancionado')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
300,"('inoculación', 'anticolérica')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
301,"('hacia', 'alérgeno')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
302,"('en', 'adolescente', 'tardío')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
303,"('año', 'de', 'anafilaxia')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
304,"('pasteur', 'vallery-radot')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
305,prevenciûn,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
306,"('vacuna', 'y', 'hombre')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
307,"('unión', 'internacional')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,True
308,"('una', 'ciencia', 'experimental')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
309,"('el', 'enfermo', 'alérgico')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
310,"('manifestación', 'clínica', 'orofacial')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
311,om-bv85,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
312,"('angioedema', 'como', 'única')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
313,"('28', 'reunión', 'científica')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
314,"('difusión', 'en', 'hispanoamérica')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
315,"('internacional', 'de', 'alergología')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
316,doherty,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
317,"('constantino', 'gómez')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
318,"('ifng-il', '12/il')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
319,"('eficacia', 'del', 'inmunoestimulante')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
320,"('la', 'sociedad', 'latinomericiana')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
321,inmunoestimulante,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,True
322,"('alergia', 'al', 'kiwi')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
323,bordet,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
324,"('coma', 'métoda')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
325,"('concepto', 'de', 'autoanticuerpo')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
326,"('de', 'mosquito', 'manifestada')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
327,"('la', 'aplicación', 'ambulatoria')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
328,"('suero', 'antidiftérico')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
329,iaaci,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
330,"('inoculación', 'del', 'suero')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
331,"('inhalable', 'en', 'paciente')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
332,"('b', 'y', 'nk')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
333,"('nk', 'en', 'alergia')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
334,látex-papaya,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
335,"(""l'inoculation"", 'déférée')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
336,"('peninsular', 'a', 'principio')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
337,l'eglise,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
338,"('anafilaxia', 'y', 'alergia')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
339,"('validada', 'para', 'alergia')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
340,"('para', 'alergia', 'alimentaria')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,True
341,zinkernagel,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
342,"('publicación', 'fraudulenta')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
343,"('eje', 'ifng-il')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
344,"('déférée', 'à')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
345,"('lla', 'plataforma', 'electrónica')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
346,inmunólogo,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,True
347,"('polémica', 'nacional')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
348,"('la', 'vacunación', 'homeopática')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
349,"('pólén', 'anemófilo')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
350,"('antecedente', 'de', 'dieta')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
351,"('anticipatorio', 'y', 'prospectivo')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
352,"('salazar', 'mallen')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
353,"('de', 'revista', 'alergia')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
354,"('la', 'vacuna', 'alrededor')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
355,"('salbutamol', 'en', 'paciente')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
356,"('defensa', 'inmunologica')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
357,"('mosquito', 'manifestada')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
358,"('sociedad', 'argentinal')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
359,doña,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
360,rolf,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
361,"('aerobiológico', 'de', 'pólén')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
362,"('de', 'pólén', 'anemófilo')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
363,haedo,1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
364,"('intolerancia', 'a', 'alimento')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
365,"('radical', 'sulfamídico')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
366,"('subcutáneo', 'asociado')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,True
367,"('estrategia', 'financiera')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
368,"('zinkernagel', 'y', 'peter')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
369,"('intravenosa', 'en', 'adulto')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
370,"('nacional', 'de', 'inmunología')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
371,"('vacuna', 'antivariolica')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
372,"('e', 'inmunología', 'iaaci')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
373,"('testimonio', 'lingüistico-literario')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
374,"('de', 'karl', 'landsteiner')",1,0,451,1,1.0022123893805308,1.0,1.0022123893805308,False
375,"('dieta', 'de', 'eliminación')",2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,True
376,"('la', 'flora', 'alergénica')",2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,False
377,"('sensibilización', 'alimenticia')",2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,False
378,mallén,2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,False
379,"('flora', 'alergénica')",2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,False
380,"('alimenticia', 'de', 'origen')",2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,False
381,"('salazar', 'mallén')",2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,False
382,"('la', 'immunología', 'clínica')",2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,False
383,"('la', 'vacunación', 'anticolérica')",2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,False
384,"('vacunación', 'anticolérica')",2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,True
385,"('la', 'sensibilización', 'alimenticia')",2,1,450,2,0.6710914454277286,0.8381123102211991,0.5624500016971173,False
386,"('alergia', 'e', 'inmunologia')",4,2,448,3,0.6755162241887905,0.7793484987582385,0.5264625552083676,False
387,ferrán,2,2,450,2,0.5044247787610621,0.8237085656111178,0.4154990109719798,False
388,"('grado', 'y', 'duración')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
389,"('t', 'cooperadores-1')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
390,schick,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,True
391,"('cadena', 'lateral')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,True
392,"('con', 'asma', 'extrínseca')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
393,"('e', 'inmunología', 'pediátrica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
394,"('isoanticuerpo', 'antiglobulina', 'gamma')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
395,"('anafilaxia', 'en', 'américa')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
396,"('asociación', 'entre', 'sìndrome')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
397,"('programa', 'de', 'fiebre')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
398,"('del', 'núcleo', 'bencilpenicilina')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
399,"('schwann', '``', 'in')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
400,"('básica', 'en', 'reumatología')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
401,"('au', 'xixe', 's.')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
402,"('pediatra', 'asistente')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
403,piedad,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,True
404,"('material', 'utilizado')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,True
405,"('2', 'má', 'bromuro')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
406,"('sìndrome', 'metabólico')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
407,xixe,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
408,"('alto', 'de', 'sospecha')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
409,"('carlo', 'martínez')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
410,"('mesa', 'redondo')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
411,"('asma', 'e', 'índice')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
412,heidelberger,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
413,"('efecto', 'del', 'calentamiento')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
414,"('automatizado', 'para', 'laboratorio')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
415,"('la', 'potencia', 'biológica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
416,"('variable', 'tratado')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
417,"('et', 'vetera')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
418,"('sur', 'la', 'pratique')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
419,"('lo', 'método', 'inmunoendocrinológico')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
420,"('demostración', 'por', 'prueba')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
421,"('tuberculina', 'de', 'micobacteria')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
422,"('urticaria', 'inducida')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,True
423,"('revision', 'critica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
424,rockefeller,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
425,inmunofarmacología,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
426,inmunoendocrinológico,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
427,"('sinusitis', 'alérgica', 'fúngica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
428,"('agonista', 'beta', '2')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
429,"('del', 'asma', 'intermitente')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
430,"('asma', 'bronquial', 'crónica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
431,"('alérgico', 'al', 'veneno')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
432,"('provocación', 'alergénica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
433,"('clínica', 'y', 'pediatra')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
434,"('clínico-epidemiológico', 'del', 'síndrome')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
435,"('y', 'vacunación', 'antivariólica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
436,"('común', 'variable', 'tratado')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
437,"('médica', 'de', 'posgrado')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
438,"('inyección', 'de', 'globulina')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
439,"('inmunoendocrinológico', 'al', 'diagnóstico')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
440,"('fundamento', 'para', 'modificar')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
441,"('formación', 'de', 'isoanticuerpo')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
442,"('alergia', 'a', 'material')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,True
443,"('terreno', 'prohibido')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
444,"('infraestructura', 'y', 'dotación')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
445,mécompte,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
446,"('un', 'servicio', 'clínico')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
447,"('alérgico', 'a', 'penicilina')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
448,"(""l'exemple"", 'du', 'loir-et-cher')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
449,"('xixe', 's.', ""l'exemple"")",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
450,"('linfocito', 'th1')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,True
451,farmacoprevención,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
452,"('de', 'expresión', 'immunológica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
453,"('autoinmunidad', 'en', 'paciente')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
454,"('metabólico', 'y', 'gravedad')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
455,"('resistencia', 'biológica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
456,"('una', 'correcta', 'atención')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
457,"('asma', 'en', 'padre')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
458,"('rechazo', 'de', 'tejido')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
459,"('no', 'clasificada', 'estudio')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
460,"('s.', ""l'exemple"", 'du')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
461,"('sublingual', 'específica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
462,"('en', 'procedimiento', 'dental')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
463,"('producto', 'biológico', 'ensayado')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
464,"('variante', 'de', 'expresión')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
465,"('importancia', 'medica')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
466,sìndrome,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,True
467,"('anticolérica', 'en', 'sevilla')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
468,"('de', 'rafael', 'tuñón')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
469,"('asma', 'intermitente')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,True
470,rosidae,1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,True
471,"('a', 'material', 'utilizado')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
472,"('la', 'fundación', 'rockefeller')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
473,"('immunodeficiency', 'disease')",1,1,451,2,0.5022123893805309,0.8237085656111178,0.4136766468887693,False
